target-names,no-steps,concentration-required-mM,amount-required-uL,batch-tag,reactant-1-1,reactant-2-1,reaction-product-smiles-1,reaction-name-1,reaction-recipe-1,reaction-groupby-column-1
C93736,1,,,,N#CCC(=O)O,CC(=O)c1ccc(N)cc1Cl,CC(=O)c1ccc(NC(=O)CC#N)cc1Cl,Amidation,,
C72006,1,,,,C#CCCI,O=C(CCl)c1ccc(O)cc1O,C#CCCOc1ccc(C(=O)CCl)c(O)c1,Williamson_ether_synthesis,,
C64589,1,,,,O=C1CCc2cc(O)ccc21,ClCCI,O=C1CCc2cc(OCCCl)ccc21,Williamson_ether_synthesis,,
C72007,1,,,,C#CCCI,O=C(CCl)c1ccc(O)c(O)c1,C#CCCOc1ccc(C(=O)CCl)cc1O,Williamson_ether_synthesis,,
C64590,1,,,,CCC(=O)c1ccc(O)cc1,ClCCI,CCC(=O)c1ccc(OCCCl)cc1,Williamson_ether_synthesis,,
C72008,1,,,,C#CCCI,O=C(CCl)c1ccc(O)c(O)c1,C#CCCOc1cc(C(=O)CCl)ccc1O,Williamson_ether_synthesis,,
C64592,1,,,,CCC(=O)c1ccc(O)cc1,O=CCI,CCC(=O)c1ccc(OCC=O)cc1,Williamson_ether_synthesis,,
C72011,1,,,,CCCCI,O=C(CCl)c1ccc(O)cc1O,CCCCOc1ccc(C(=O)CCl)c(O)c1,Williamson_ether_synthesis,,
C64593,1,,,,O=C1CCc2cc(O)ccc21,O=CCI,O=CCOc1ccc2c(c1)CCC2=O,Williamson_ether_synthesis,,
C72012,1,,,,CCCCI,O=C(CCl)c1ccc(O)cc1O,CCCCOc1cc(O)ccc1C(=O)CCl,Williamson_ether_synthesis,,
C72013,1,,,,CCCCI,O=C(CCl)c1ccc(O)c(O)c1,CCCCOc1ccc(C(=O)CCl)cc1O,Williamson_ether_synthesis,,
C72014,1,,,,CCCCI,O=C(CCl)c1ccc(O)c(O)c1,CCCCOc1cc(C(=O)CCl)ccc1O,Williamson_ether_synthesis,,
C94266,1,,,,O=C(O)C1CNC1,CC(=O)c1ccc(N)cc1,CC(=O)c1ccc(NC(=O)C2CNC2)cc1,Amidation,,
C64598,1,,,,CCC(=O)c1ccc(O)cc1,BrCCI,CCC(=O)c1ccc(OCCBr)cc1,Williamson_ether_synthesis,,
C82680,1,,,,ClCCI,CC(=O)c1ccc(O)c(N)c1,CC(=O)c1ccc(OCCCl)c(N)c1,Williamson_ether_synthesis,,
C82334,1,,,,CC(=O)c1ccc(O)cc1,CC=CCBr,CC=CCOc1ccc(C(C)=O)cc1,Williamson_ether_synthesis,,
C94275,1,,,,O=C(O)CO,CC(=O)c1cc(Cl)c(N)c(Cl)c1,CC(=O)c1cc(Cl)c(NC(=O)CO)c(Cl)c1,Amidation,,
C64611,1,,,,O=C1CCc2cc(O)ccc21,N#CCI,N#CCOc1ccc2c(c1)CCC2=O,Williamson_ether_synthesis,,
C64612,1,,,,CCC(=O)c1ccc(O)cc1,N#CCI,CCC(=O)c1ccc(OCC#N)cc1,Williamson_ether_synthesis,,
C65637,1,,,,CCC(=O)c1ccc(O)c(Cl)c1,C#CCCI,C#CCCOc1ccc(C(=O)CC)cc1Cl,Williamson_ether_synthesis,,
C94797,1,,,,C=C(Cl)C(=O)O,CC(=O)c1cc(Cl)c(N)c(Cl)c1,C=C(Cl)C(=O)Nc1c(Cl)cc(C(C)=O)cc1Cl,Amidation,,
C64617,1,,,,CCC(=O)c1ccc(O)cc1,FCCBr,CCC(=O)c1ccc(OCCF)cc1,Williamson_ether_synthesis,,
C93206,1,,,,NCC(=O)O,CC(=O)c1ccc(N)cc1,CC(=O)c1ccc(NC(=O)CN)cc1,Amidation,,
C64618,1,,,,O=C1CCc2cc(O)ccc21,FCCBr,O=C1CCc2cc(OCCF)ccc21,Williamson_ether_synthesis,,
C93218,1,,,,CC(=O)O,CC(=O)c1ccc(N)cc1Cl,CC(=O)Nc1ccc(C(C)=O)c(Cl)c1,Amidation,,
C93225,1,,,,O=C(O)CO,CC(=O)c1ccc(N)cc1,CC(=O)c1ccc(NC(=O)CO)cc1,Amidation,,
C65105,1,,,,CCI,O=C1CCCCc2cc(O)ccc21,CCOc1ccc2c(c1)CCCCC2=O,Williamson_ether_synthesis,,
C93229,1,,,,O=C(O)CCl,CC(=O)c1ccc(N)cc1,CC(=O)c1ccc(NC(=O)CCl)cc1,Amidation,,
C93232,1,,,,O=C(O)CS,CC(=O)c1ccc(N)cc1,CC(=O)c1ccc(NC(=O)CS)cc1,Amidation,,
C65122,1,,,,O=C1CCc2cc(O)ccc21,C=C(Br)CI,C=C(Br)COc1ccc2c(c1)CCC2=O,Williamson_ether_synthesis,,
C67125,1,,,,CCC(=O)c1ccc(O)c(Cl)c1,CC=CCI,CC=CCOc1ccc(C(=O)CC)cc1Cl,Williamson_ether_synthesis,,
C72517,1,,,,COCCCI,O=C(CCl)c1ccc(O)c(O)c1,COCCCOc1ccc(C(=O)CCl)cc1O,Williamson_ether_synthesis,,
C72518,1,,,,COCCCI,O=C(CCl)c1ccc(O)cc1O,COCCCOc1cc(O)ccc1C(=O)CCl,Williamson_ether_synthesis,,
C72519,1,,,,COCCCI,O=C(CCl)c1ccc(O)cc1O,COCCCOc1ccc(C(=O)CCl)c(O)c1,Williamson_ether_synthesis,,
C82357,1,,,,ClCCI,CC(=O)c1ccc(O)c(F)c1,CC(=O)c1ccc(OCCCl)c(F)c1,Williamson_ether_synthesis,,
C64654,1,,,,O=C1CCc2cc(O)ccc21,BrCCI,O=C1CCc2cc(OCCBr)ccc21,Williamson_ether_synthesis,,
C95870,1,,,,NC(CCl)C(=O)O,CC(=O)c1ccc(N)cc1Cl,CC(=O)c1ccc(NC(=O)C(N)CCl)cc1Cl,Amidation,,
C107764,1,,,,O=C(O)CS,O=C1Cc2cc(C(=O)C3CCNCC3)ccc2N1,O=C1Cc2cc(C(=O)C3CCN(C(=O)CS)CC3)ccc2N1,Amidation,,
C82716,1,,,,C#CCCI,CC(=O)c1ccc(O)c(F)c1,C#CCCOc1ccc(C(C)=O)cc1F,Williamson_ether_synthesis,,
C82720,1,,,,C#CCCI,CC(=O)c1ccc(O)c(N)c1,C#CCCOc1ccc(C(C)=O)cc1N,Williamson_ether_synthesis,,
C65154,1,,,,CCC(=O)c1ccc(O)cc1,N#CCCI,CCC(=O)c1ccc(OCCC#N)cc1,Williamson_ether_synthesis,,
C65155,1,,,,O=C1CCc2cc(O)ccc21,N#CCCI,N#CCCOc1ccc2c(c1)CCC2=O,Williamson_ether_synthesis,,
C82727,1,,,,CCCCI,CC(=O)c1ccc(O)c(N)c1,CCCCOc1ccc(C(C)=O)cc1N,Williamson_ether_synthesis,,
C97944,1,,,,NC(CCl)C(=O)O,CC(=O)c1cc(Cl)c(N)c(Cl)c1,CC(=O)c1cc(Cl)c(NC(=O)C(N)CCl)c(Cl)c1,Amidation,,
C65159,1,,,,CCC(=O)c1ccc(O)cc1,C=C(Br)CI,C=C(Br)COc1ccc(C(=O)CC)cc1,Williamson_ether_synthesis,,
C72076,1,,,,C=C(Cl)CI,O=C(CCl)c1ccc(O)c(O)c1,C=C(CI)Oc1ccc(C(=O)CCl)cc1O,Williamson_ether_synthesis,,
C82730,1,,,,CCCCI,CC(=O)c1ccc(O)c(F)c1,CCCCOc1ccc(C(C)=O)cc1F,Williamson_ether_synthesis,,
C82735,1,,,,COCCCI,CC(=O)c1ccc(O)cc1,COCCCOc1ccc(C(C)=O)cc1,Williamson_ether_synthesis,,
C72081,1,,,,C=C(Cl)CI,O=C(CCl)c1ccc(O)cc1O,C=C(CI)Oc1ccc(C(=O)CCl)c(O)c1,Williamson_ether_synthesis,,
C72561,1,,,,COCCCI,O=C(CCl)c1ccc(O)c(O)c1,COCCCOc1cc(C(=O)CCl)ccc1O,Williamson_ether_synthesis,,
C93283,1,,,,C=C(Cl)C(=O)O,CC(=O)c1ccc(N)cc1,C=C(Cl)C(=O)Nc1ccc(C(C)=O)cc1,Amidation,,
C66195,1,,,,CCC(=O)c1ccc(O)c(Cl)c1,C=C(Cl)CI,C=C(CI)Oc1ccc(C(=O)CC)cc1Cl,Williamson_ether_synthesis,,
C101136,1,,,,NC(CCl)C(=O)O,Nc1ccc(C=O)cc1,NC(CCl)C(=O)Nc1ccc(C=O)cc1,Amidation,,
C72115,1,,,,C=C(Br)CI,O=C(CCl)c1ccc(O)cc1O,C=C(Br)COc1ccc(C(=O)CCl)c(O)c1,Williamson_ether_synthesis,,
C75493,1,,,,O=C(O)C1CNC1,Nc1ccc2c(c1)C(=O)C(Cl)=C(Cl)C2=O,O=C1C(Cl)=C(Cl)C(=O)c2cc(NC(=O)C3CNC3)ccc21,Amidation,,
C93322,1,,,,CC(=O)O,CC(=O)c1cc(Cl)c(N)c(Cl)c1,CC(=O)Nc1c(Cl)cc(C(C)=O)cc1Cl,Amidation,,
C94891,1,,,,N#CCC(=O)O,CC(=O)c1cc(Cl)c(N)c(Cl)c1,CC(=O)c1cc(Cl)c(NC(=O)CC#N)c(Cl)c1,Amidation,,
C82395,1,,,,O=CCI,CC(=O)c1ccc(O)c(F)c1,CC(=O)c1ccc(OCC=O)c(F)c1,Williamson_ether_synthesis,,
C82771,1,,,,C=C(Br)CI,CC(=O)c1ccc(O)c(N)c1,C=C(Br)COc1ccc(C(C)=O)cc1N,Williamson_ether_synthesis,,
C82397,1,,,,O=CCI,CC(=O)c1ccc(O)c(N)c1,CC(=O)c1ccc(OCC=O)c(N)c1,Williamson_ether_synthesis,,
C84940,1,,,,C=C(Cl)CI,COc1cc(C(C)=O)ccc1O,C=C(CI)Oc1ccc(C(C)=O)cc1OC,Williamson_ether_synthesis,,
C101152,1,,,,O=C(O)C1CNC1,Nc1ccc(C=O)cc1,O=Cc1ccc(NC(=O)C2CNC2)cc1,Amidation,,
C101155,1,,,,O=C(O)CO,NNc1ccc(C(N)=O)cc1,NC(=O)c1ccc(N(N)C(=O)CO)cc1,Amidation,,
C101156,1,,,,O=C(O)CO,NNc1ccc(C(N)=O)cc1,NC(=O)c1ccc(NNC(=O)CO)cc1,Amidation,,
C106294,1,,,,O=C(O)CCl,CN(C)C(=O)c1ccc2c(c1)CCN2,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CCl,Amidation,,
C93346,1,,,,COCC(=O)O,CC(=O)c1ccc(N)cc1,COCC(=O)Nc1ccc(C(C)=O)cc1,Amidation,,
C82785,1,,,,C=C(Cl)CI,CC(=O)c1ccc(O)c(N)c1,C=C(CI)Oc1ccc(C(C)=O)cc1N,Williamson_ether_synthesis,,
C106301,1,,,,O=C(O)CS,CN(C)C(=O)c1ccc2c(c1)CCN2,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CS,Amidation,,
C89825,1,,,,O=CCBr,O=Cc1cc(Cl)c(O)c(Br)c1,O=CCOc1c(Cl)cc(C=O)cc1Br,Williamson_ether_synthesis,,
C96470,1,,,,NC(=O)C(=O)O,CC(=O)c1cc(Cl)c(N)c(Cl)c1,CC(=O)c1cc(Cl)c(NC(=O)C(N)=O)c(Cl)c1,Amidation,,
C105268,1,,,,NC(CCl)C(=O)O,NNc1ccc(C(N)=O)cc1,NC(=O)c1ccc(NNC(=O)C(N)CCl)cc1,Amidation,,
C93359,1,,,,NCC(=O)O,CC(=O)c1ccc(N)cc1Cl,CC(=O)c1ccc(NC(=O)CN)cc1Cl,Amidation,,
C105269,1,,,,NC(CCl)C(=O)O,NNc1ccc(C(N)=O)cc1,NC(=O)c1ccc(N(N)C(=O)C(N)CCl)cc1,Amidation,,
C105778,1,,,,O=C(O)CO,O=C1Cc2cc(C(=O)C3CCNCC3)ccc2N1,O=C1Cc2cc(C(=O)C3CCN(C(=O)CO)CC3)ccc2N1,Amidation,,
C94413,1,,,,C=C(Cl)C(=O)O,CC(=O)c1ccc(N)cc1Cl,C=C(Cl)C(=O)Nc1ccc(C(C)=O)c(Cl)c1,Amidation,,
C82412,1,,,,CC(=O)c1ccc(O)cc1,N#CCCBr,CC(=O)c1ccc(OCCC#N)cc1,Williamson_ether_synthesis,,
C86504,1,,,,CC=CCI,O=C(CCl)c1ccc(O)cc1O,CC=CCOc1cc(O)ccc1C(=O)CCl,Williamson_ether_synthesis,,
C82415,1,,,,CC(=O)c1ccc(O)cc1,C#CCCBr,C#CCCOc1ccc(C(C)=O)cc1,Williamson_ether_synthesis,,
C82416,1,,,,CCCCI,CC(=O)c1ccc(O)cc1,CCCCOc1ccc(C(C)=O)cc1,Williamson_ether_synthesis,,
C86506,1,,,,CC=CCI,O=C(CCl)c1ccc(O)c(O)c1,CC=CCOc1cc(C(=O)CCl)ccc1O,Williamson_ether_synthesis,,
C94423,1,,,,O=C(O)CS,CC(=O)c1cc(Cl)c(N)c(Cl)c1,CC(=O)c1cc(Cl)c(NC(=O)CS)c(Cl)c1,Amidation,,
C70609,1,,,,O=C1CCCCc2cc(O)ccc21,C#CCCI,C#CCCOc1ccc2c(c1)CCCCC2=O,Williamson_ether_synthesis,,
C65780,1,,,,CCC(=O)c1ccc(O)c(Cl)c1,N#CCCI,CCC(=O)c1ccc(OCCC#N)c(Cl)c1,Williamson_ether_synthesis,,
C82418,1,,,,CC(=O)c1ccc(O)c(F)c1,FCCBr,CC(=O)c1ccc(OCCF)c(F)c1,Williamson_ether_synthesis,,
C70106,1,,,,NCCCI,O=C1CCCCc2cc(O)ccc21,NCCCOc1ccc2c(c1)CCCCC2=O,Williamson_ether_synthesis,,
C65270,1,,,,O=C1CCc2cc(O)ccc21,CC=CCI,CC=CCOc1ccc2c(c1)CCC2=O,Williamson_ether_synthesis,,
C65271,1,,,,CCC(=O)c1ccc(O)cc1,CC=CCI,CC=CCOc1ccc(C(=O)CC)cc1,Williamson_ether_synthesis,,
C85498,1,,,,COCCCI,CC(=O)c1ccc(O)c(N)c1,COCCCOc1ccc(C(C)=O)cc1N,Williamson_ether_synthesis,,
C82817,1,,,,C=C(Br)CI,CC(=O)c1ccc(O)c(F)c1,C=C(Br)COc1ccc(C(C)=O)cc1F,Williamson_ether_synthesis,,
C86522,1,,,,N#CCCI,O=C(CCl)c1ccc(O)cc1O,N#CCCOc1cc(O)ccc1C(=O)CCl,Williamson_ether_synthesis,,
C105810,1,,,,CC(C#N)C(=O)O,O=C1Cc2cc(C(=O)C3CCNCC3)ccc2N1,CC(C#N)C(=O)N1CCC(C(=O)c2ccc3c(c2)CC(=O)N3)CC1,Amidation,,
C105817,1,,,,O=C(O)CCCF,O=C1Cc2cc(C(=O)C3CCNCC3)ccc2N1,O=C1Cc2cc(C(=O)C3CCN(C(=O)CCCF)CC3)ccc2N1,Amidation,,
C82824,1,,,,O=C(O)CCI,CC(=O)c1ccc(O)cc1,CC(=O)c1ccc(OCCC(=O)O)cc1,Williamson_ether_synthesis,,
C85509,1,,,,COCCCI,CC(=O)c1ccc(O)c(F)c1,COCCCOc1ccc(C(C)=O)cc1F,Williamson_ether_synthesis,,
C82431,1,,,,CC(=O)c1ccc(O)c(N)c1,FCCBr,CC(=O)c1ccc(OCCF)c(N)c1,Williamson_ether_synthesis,,
C107383,1,,,,CC(C#N)C(=O)O,CN(C)C(=O)c1ccc2c(c1)CCN2,CC(C#N)C(=O)N1CCc2cc(C(=O)N(C)C)ccc21,Amidation,,
