hippo_id,smiles,inchikey,required_amount_mg,num_poses,poses,tags,num_routes,num_reaction_steps,reaction_dependencies,reactant_dependencies,route_ids,chemistry_types,is_scaffold,scaffold_series,inspirations
106543,C=C(Cl)C(=O)N1CCc2cc(C(=O)N(C)C)ccc21,IQSUCXVQKPRYKD-UHFFFAOYSA-N,1,1,{179732},[],1,{1},[105484],"{283, 105900}",[125969],Amidation,False,[245],"A1776a, A1778a"
82785,C=C(CI)Oc1ccc(C(C)=O)cc1N,PRFJKAFJDXKMLG-UHFFFAOYSA-N,1,2,"{142206, 156351}",[],1,{1},[80322],"{65121, 82251}",[101150],Williamson_ether_synthesis,False,"[240, 241]",A1775a
89895,O=Cc1cc(Cl)c(OCCCl)c(Br)c1,HPBLQBSGKQXYRP-UHFFFAOYSA-N,1,1,{153685},[],1,{1},[88055],"{88013, 87373}",[108907],Williamson_ether_synthesis,False,[241],A1775a
106424,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CN,GQLGDQJNLKMEDX-UHFFFAOYSA-N,1,1,{179496},[],1,{1},[105365],"{18681, 105900}",[125850],Amidation,False,[245],"A1776a, A1778a"
105268,NC(=O)c1ccc(NNC(=O)C(N)CCl)cc1,CYAAORYQKODIHC-UHFFFAOYSA-N,1,2,"{176435, 176436}",[],1,{1},[104226],"{99650, 18700}",[124711],Amidation,False,[243],A1776a
106301,CN(C)C(=O)c1ccc2c(c1)CCN2C(=O)CS,JIDMTJMEFFYGFH-UHFFFAOYSA-N,1,1,{179302},[],1,{1},[105244],"{71601, 105900}",[125729],Amidation,False,[245],"A1776a, A1778a"
101152,O=Cc1ccc(NC(=O)C2CNC2)cc1,BGPOOUMMVZFVIR-UHFFFAOYSA-N,1,1,{169274},[],1,{1},[100110],"{99613, 71686}",[120596],Amidation,False,[243],A1776a
67789,C=C(CI)Oc1ccc2c(c1)CCCCC2=O,NNHVJICKBQAWMO-UHFFFAOYSA-N,1,1,{122233},[],1,{1},[66811],"{65104, 65121}",[86418],Williamson_ether_synthesis,False,[93],A1775a
99651,CC(=O)N(N)c1ccc(C(N)=O)cc1,CGJJSDDPEALLTP-UHFFFAOYSA-N,1,1,{167370},[],1,{1},[98673],"{99650, 71591}",[119160],Amidation,False,[243],A1776a
85498,COCCCOc1ccc(C(C)=O)cc1N,UCDRZDXERYGANW-UHFFFAOYSA-N,1,1,{146923},[],1,{1},[83308],"{66378, 82251}",[104260],Williamson_ether_synthesis,False,[240],A1775a
69827,CCCCOc1ccc2c(c1)CCCCC2=O,USMAETIWTSUFLG-UHFFFAOYSA-N,1,1,{124892},[],1,{1},[68019],"{65104, 64790}",[88608],Williamson_ether_synthesis,False,[93],A1775a
94891,CC(=O)c1cc(Cl)c(NC(=O)CC#N)c(Cl)c1,VCGKZOKPWSQKEF-UHFFFAOYSA-N,1,1,{160783},[],1,{1},[93955],"{93321, 45398}",[114443],Amidation,False,[242],A1776a
93422,CC(=O)c1ccc(NC(=O)CCl)cc1Cl,AUSLZMDXWKAFSR-UHFFFAOYSA-N,1,2,"{168776, 158925}",[],1,{1},[92511],"{93217, 253}",[112999],Amidation,False,"[242, 243]",A1776a
104415,COCC(=O)NNc1ccc(C(N)=O)cc1,IQHMMJMHTJVWIS-UHFFFAOYSA-N,1,1,{174587},[],1,{1},[103372],"{99650, 62340}",[123858],Amidation,False,[243],A1776a
68874,CCC(=O)c1ccc(OCCCOC)c(Cl)c1,PSPXCHCWXHFSMV-UHFFFAOYSA-N,1,1,{123665},[],1,{1},[66991],"{66378, 64566}",[87605],Williamson_ether_synthesis,False,[93],A1775a
82924,CC=CCOc1ccc(C(C)=O)cc1N,WDAMNWLBOSZNFX-UHFFFAOYSA-N,1,1,{142394},[],1,{1},[80461],"{82251, 65269}",[101330],Williamson_ether_synthesis,False,[240],A1775a
86506,CC=CCOc1cc(C(=O)CCl)ccc1O,PGHHMPFNTAJPPV-UHFFFAOYSA-N,1,1,{148700},[],1,{1},[84371],"{71715, 65269}",[105268],Williamson_ether_synthesis,False,[240],A1775a
101155,NC(=O)c1ccc(N(N)C(=O)CO)cc1,ZKBATALDCCJIPH-UHFFFAOYSA-N,1,1,{169281},[],1,{1},[100113],"{99650, 71606}",[120599],Amidation,False,[243],A1776a
82412,CC(=O)c1ccc(OCCC#N)cc1,LLINVKTVVFKUON-UHFFFAOYSA-N,1,2,"{153250, 141771}",[],1,{1},[79954],"{65153, 82226}",[100655],Williamson_ether_synthesis,False,"[240, 241]",A1775a
95547,COCC(=O)Nc1c(Cl)cc(C(C)=O)cc1Cl,JDBOZTWZTXPHSJ-UHFFFAOYSA-N,1,1,{161662},[],1,{1},[94595],"{93321, 62340}",[115083],Amidation,False,[242],A1776a
94670,CC(=O)c1cc(Cl)c(NC(=O)CN)c(Cl)c1,YKBDFLSOOOLRSO-UHFFFAOYSA-N,1,1,{160538},[],1,{1},[93734],"{18681, 93321}",[114222],Amidation,False,[242],A1776a
100767,NC(=O)c1ccc(NNC(=O)CCl)cc1,NWZXEKIZZVJCHN-UHFFFAOYSA-N,1,1,{168754},[],1,{1},[99725],"{99650, 253}",[120211],Amidation,False,[243],A1776a
82824,CC(=O)c1ccc(OCCC(=O)O)cc1,JQVGZRZJTCMBDQ-UHFFFAOYSA-N,1,1,{142256},[],1,{1},[80361],"{82226, 66341}",[101197],Williamson_ether_synthesis,False,[240],A1775a
